created_at,user_id,topic_id,processed_message
2023-11-02,103,0,mempelajari materi menambah ilmu desain grafis mempraktekannya susah mbuatnya yaallah yaallah yaallah astagfirullah
2023-11-02,85,2,capek istirahat pulkam ngulang masamasa jujurly kuat kuat kuatir ahaha becanda sungguhsungguh jurusan ku pilih ehe mencoba teknologi pendidikan 3 jalur garagara imgv nyerah oh bro kuhadapi imgv sesegukan dikit eheheh asli imgv tuh seru banget tau serunya dimana seru isi kepala ngebul isi kepala doang laptopku tahantahan semester 1 tahan stresnya menyisakan air mata nya projectproject sih u project ngoding
2023-11-02,23,2,imgv menyenangkan otakku suka beranganangan hehehehehehehehehehehehehehehehehehehehehehehehe
2023-11-02,83,2,jam 2 malam siangnya tidur alhamdulillah selesai hambatan ya sih tidur pagi terimakasih imgv
2023-11-02,4,2,tugas cari asprak ngeluh aktivitas favorit aspraknya banget bantu sulit nekoneko mempersulit asistensi best banget pokoknya kating kating
2023-11-02,73,2,materi bab 2 coloring texturing sulit suka bab coloring texturing berkreasi menentukan warna karya kebingungan proses coloring texturing tutorial mengimplementasikan warna textur karya
2023-11-02,48,2,materi bab2 coloringtexturing mudah cepat pahami bab1 bab1 mengenal blender
2023-11-02,46,2,belajar materi tau pembuatan media pembelajaran 3d pengerjaannya rumit membutuhkan revisi
2023-11-02,76,2,bab 2 coloring takut susah alhamdulilah susah bab 1 modelling asistensi nya alhamdulilah lancar
2023-11-02,91,1,suka mata kuliah termotivasi mempelajari 3 dimensi sukai tekanan terkejar singkat pemula saran untu asprak memudahkan asistensi membimbing revisi
2023-11-02,52,2,alhamdulillah trial ping piro akhire finish kuis semoga dipermudah bab 8 amin sehat sehat yer
2023-11-02,98,2,bab 2 menyenangkan panik dikit gara gara warnanya blender eh dipencet hehe
2023-11-02,68,2,berharap bab bab segampang kayak hehehehe degdegan takut eh dipuji mbak asprak nya heheheh terimakasih mbak
2023-11-02,100,1,pertamakali memakai aplikasi blender lumayan mengatasi objek objek pembangunan rumah sulit memilih type contruction model
2023-11-02,100,0,aplikasi blender objek 3d pembangunan rumah pemebalajaran smk arsitektur mata pelajaran desaian pemodelan informasi membeli 3 kertas prc mahal pelajaran
2023-11-02,66,2,pengalaman pengerjaan tugas imgv 3d mengenal aplikasi blender ya susah faham sulit semangat mencoba banget sih
2023-11-02,70,2,coloring mudah menyenangkan tertarik senang mata kuliah inovasi media gravis visual
2023-11-02,104,1,sebelumya memiliki pengalaman belajar aplikasi blender kesulitan aplikasi nya bingung belajar belajar pengaplikasian sistem blender 3d
2023-11-02,105,1,aplikasi blender tugas belajar 3d aplikasi blender belajar menggunakannya
2023-11-02,89,2,bab 2 coloring lumayan mudah texturing sulit paham sepenuhnya toolstools blender
2023-11-02,65,2,pengalaman ku bab 2 susah coloring kadang disaat memasukkan warna produk warnakan masuk produk texturing
2023-11-02,71,2,bab 2 mempelajari coloring toturial youtube teman mengoperasikan blender bab 2 kali paham meneruskan produk asistensi mendemonstrasikan bab coloring kali terkadang kelupaan tools mengoperasikan gradient
2023-11-02,106,1,mempelajari 3d membutuhkan ketelitian sabaran menyelesaikan tugas menyelesaikan nya
2023-11-02,30,2,ngerjain bab 2 susah banget coloring warnanya gradasi noise mantengin laptop pagi pagi
2023-11-02,20,2,bab coloring warna tekstur objek menyukai mengaplikasikan material image texture menyesuaikannya uv editing
2023-11-02,62,2,materi memiliki isi lengkap mudah dipelajari asisten praktiknya masukan sopan menghubungi
2023-11-02,72,2,bab kesulitan paham software blender mencoba video tutorial teman mencoba otak atik mengulang objek takut bingung mencari asisten praktik revisi info temanteman asisten praktik buaik kebalikannya menyelesaikan bab 1 maksimal gapapa lecturer bilang berharap semoga kuat
2023-11-02,42,3,mgv seru asprak suka membantu tolong menolongseperti main belajar serunyaabisa kenal kating
2023-11-02,108,0,mengajukan produk jukur bimbang virus sperma pertimbangan memilih virus corona bentuknya lucu banget hihihi
2023-11-02,108,1,bab modeling aslinya sulit gampang ditengahtengah lumayan menguras tenaga pikiran revisi report zuzur wow kejadian lucu fokus ngerjain revisian asprak bilang salaah ganti oren orange disitu ngehnya diganti warna teksnya hasil revisian langsung kirim asprak asprak geleng geleng mengakak lihat revisian
2023-11-02,108,2,bab 2 coloringtexturing gampang susah belajar report bab seblumnya typo menulis tulisan asing dimiringin dk ngoreksi banget alhamdulillahnya revisian 1 kali heheheheeh
2023-11-03,60,2,materi suka rumput proses membentuk tanah beraturan suka asistensi memiliki pengalaman menyenangkan asisten ramah
2023-11-03,56,1,suka materi materi pelajari proses asistensi nya aman aspraknya ribet sat set suka deh materi suka jadwal mepet sakit kayak
2023-11-03,87,2,membingungkan diawal untung nya belajar memahami warna objek warna cocok contoh acuan
2023-11-03,102,3,mata kuliah media grafis visual bab 3 menyenangkan judul project ambil rumit
2023-11-03,15,3,ez bos bab termudah wheheh sebelmya menangis dikit ngaruh file ilanng bsimillah bintang
2023-11-03,111,0,jujur tugas kewalahan menyusahkan teman teman kali awam 3d maaf teman teman semoga umur sehat
2023-11-03,56,2,pengalaman proses asistensi asprak ramah koordinasi aturan penulisan prc
2023-11-03,79,4,pengalaman seru belajar nama nama komponen baling baling helikopter mengerti baling baling memiliki komponen
2023-11-03,11,3,aplikasi mengalami bug seringkali gagal menampilkan nilai memiliki badge mengganggu pengalaman pengguna bug pengembangan perangkat lunak kesalahan muncul merusak kesan positif pengguna aplikasi aplikasi tujuan pekerjaan pendidikan kesalahan menampilkan nilai serius mengganggu produktivitas pengguna menyebabkan frustrasi badge tampil menyulitkan pengguna memahami notifikasi tugas selesai mengakibatkan pengguna melewatkan informasi tugas diselesaikan pengembang keras mengidentifikasi memperbaiki bug nilai ditampilkan badge berfungsi kualitas perangkat lunak kunci menjag
2023-11-03,113,1,modelling bikin menangis pengajuan judul tipe orang belajar software butuh dituntut cepat paham deadline stres gapapa suka mempelajari software editing menambah skil suka telmi lemot susah hafalin shortcut chaos mbak aspraknya puool wes membantu proses revisi
2023-11-03,113,0,memilih judul sesuai kemampuan sih memilih ac judul pas bikin kesusahan teratasi menangis dikit proses bikinnya
2023-11-03,112,1,modeling tugas sagat memahami sagat buta blender mempelajari blender mengerti
2023-11-03,75,2,tementemen coloring texturing sih mudah ya mudah mudahan bertahan produkku pakai texturing mengaplikasikan tekstur objek menurutku lumayan mudah susah cari tekstur cocok produk ku
2023-11-04,24,3,semangat bab 4 semoga asprak enak nan hati semoga laptopku bertahan bab 2 kayaknya laptopku deh give up yuk semangat yuk laptop ku
2023-11-04,7,3,ngerjainnya santuy slow hehe berproses start orang beda beda ya santuy we
2023-11-04,115,0,pengajuan judul bingung mengajukan judul mengajukan judul diterima alhasil memakai judul produk
2023-11-04,115,1,bab modeling jujur kesulitan alasan utamanya mempelajari membuka blender belajar mandiri teman menyelesaikan bab revisi
2023-11-04,59,2,tugas 3d dimana tugas menantang sulit kerjakan dimana noben nya lulusan ips
2023-11-04,15,4,bismillah bisaawalau revisi dibab sebelmya terkait bab semoga semudah bab lighting
2023-11-05,100,3,pemberian lighting lumayan mudah pemberian pencahayaan susah pemberian lighting lumayan suka sulit
2023-11-06,102,4,mata kuliah inovasi media grafis visual project 3d bab 4 lumayan mudah kerjakan
2023-11-06,61,2,materi serumit materi enjoy materi menekankan penggunaan warna tekstur senang mengerjakannya
2023-11-06,95,2,sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar
2023-11-06,107,3,lighting seru gampang teliti asprak ramah bintang 5 terimakasih danish membantu
2023-11-06,19,3,asprak nya lighting lumayan mudah lumayan cepat selesai alhamdulillah lancar
2023-11-06,116,0,blender aplikasi asing mipa original belajar blender menyenangkan ngeri ngeri sedap senang mempelajari blender menarik blender ilmu wawasan pengalaman mengerti betapa hebatnya orangorang dibalik animasi 3d penerapannya filmfilm keren sepwrti starwars dl gamegame kompleks suka paham menjengkelkan kadang klik objek body eh klik blender sayangnya ctrlz dimajukan manusia berubah pikiran pengalaman asistensi kali mengesankan aspraknya belajar mbak asprak sistem relasi bertambah luas mengenal orang menyenangkan belajar orangorang hebat
2023-11-06,116,1,modelling satelit membutuhkan lumayan objek sabar menyusunnya mengatur kecilnya kadang salah klik klik kesulitan temanteman mengajari mbak aspraknya menyenangkan menyenangkan bertemu orangorang hebat membantu proses terimakasih
2023-11-06,116,2,coloring mudah dibanding modelling tspi proyek bagus warna aneh coloring mudah proyek tersedia skinnya google mbak aspraknya menyenangkan temanteman membantu belajar bermain kawan ilmu sungguh beruntung dikelilingi orangorang menemani proses
2023-11-06,115,3,bab serumit bab membutuhkan light mnegaturnya sulit pengaturan lighting objek
2023-11-06,13,2,suka bab coloring pengerjaannya cepat dibandingkan bab sukai bab mencari tekstur cocok design internet sulit mencari alternatif tekstur
2023-11-06,13,3,bab pengerjaannya simple lighting pencahayaan dipelajari susah pengerjaannya tahap modelling
2023-11-06,99,3,bab susah bab bingung prosesnya objek beribtextur gambar susah lighting objek coloring
2023-11-06,92,4,susah susah maju mengambil tantangan cowok seru sih ya mengasah mental btw terima kasih mas assistant
2023-11-06,11,4,mengapresiasi developer pengalaman penggunaan aplikasi mgv meningkat bug fix developer user menemukan bug alikasi mgv tombol navigasi terkadang dipencet semoga developer cepat menanggapi user experience
2023-11-07,25,3,semangat menjalani tugas inidan semoga kedepannya laptop aman 3d semoga melakukannya semaksimal
2023-11-07,96,2,alhamdulillah lancar demostrasinya mbak asprak nya pol cantik pulapeh alhamdulillah pok e
2023-11-07,96,3,semangat semangat semangat yuk lighting bismillah pokok esemangat semangat semangat
2023-11-07,32,2,terimakasih mbamas asprak buaik cantik ganteng manis tugas imgv lancar
2023-11-07,1,3,mendaki gunung melewati lembah menggerjakan bab sampailah penghujung jalan validasi produk
2023-11-07,112,3,pengalaman belajar susah bab coloring texturing bab lighting kekurangan medapat plus
2023-11-07,17,3,menikmati challenge revisian asprak bertemu asprak saransaran kritik membangun
2023-11-07,20,3,bab lighting mempelajari pencahayaan objek 4 lighting poin sun spotlight area
2023-11-07,42,4,mgv seru kritik saran adakarena menemukan kekurangan web inisejauh bagus mudah akses
2023-11-07,101,3,tahapan blender benarbenar blender wadah mengasah meningkatkan skil dunia multimedia pengkaryaan digital
2023-11-07,103,2,alhamdulillah bab 2 mudah semoga mengerjakannya yaallah yaallah menangis
2023-11-07,21,3,lighting nya sat set wat wet alhamdulilah sehari langsung asprak ac semoga bab amin
2023-11-07,84,3,senang mengulik bab lighting 3 file konsep berbeda beda kendala 2 file mengeluarkan bayangan colloring
2023-11-07,8,4,maaf kuis ngebugmenguntungkan sih kadang bikin bingung sok far sok good not bad pengerjaan lighting good i wil my best for next chapter
2023-11-07,85,3,menikmati mata kuliah imgv menikmati ehehehe pengin banget ngejar bintang yaallah kebalap mulu woilah gapapa gapapa next time kali ya mingguminggu daya ya hng salah alasan unuk lalai tugastugas coolyeah imgv mwehehe tuh kayak nya ku hadapi suasana apapun mak butuh someone talk eluselus palanya eheheheh daya pukpuk 3d ya keluh kesah nyakebanyakan keluhin bingung ya pokoknya mah teh butuh orang tua ku sampingku aak pulkam coy
2023-11-07,58,1,jujur modeling susahnya ampun cari referensi asprak mesti report revisi papa
2023-11-07,41,4,kemarin validasi asprak mbak aspraknya alhamdulillah produkku direvisi menambah menambah
2023-11-07,60,3,materi belajar mengatur pencahayaan blender pelatakan arah cahaya dituju kesusahan memilih arah cahaya
2023-11-07,118,2,bab suka warna ta serumit bayangkan pas bab asistensi mas asprak ya sih terimakasih kakak kakak love lu ful
2023-11-07,118,0,kali pengang blander pilih judul alveolus bentuknya bulat bulat kayaknya deh judul laen heuhuhu
2023-11-07,118,1,modeling sumpa pengin nanges uangel stok suabar e kudu dituambah tuambah deh overal semaput aman mek ya yaallah yaallah
2023-11-07,118,3,maafi banget kayak nya akunya teliti lighting bab pulang mudah blander ya semoga kedepannya dimudahin amin serius
2023-11-07,69,3,lighting bab mudah dipelajari paham penjelasan youtube berbedabeda dasardasar bba mudah sulit inisiatif lighting produk berhasil
2023-11-07,73,3,bab 3 lighting mengalami kesulitan proses pengerjaan suka bab 3 lighting bermodalkan tutorial youtube memahami proses lighting validasi berjalan lancar
2023-11-07,24,4,melewati separuh tugas imgv bab 4 semoga drama menangismenangis semoga dipermudah bab 8
2023-11-08,83,3,alhamdulillah rintangan lumayan susah belajar nol pahami terimakasih semangat
2023-11-08,55,3,lighting lumayan bikin pusing menyenangkan drama menangis menangis drama misu misu hehehe
2023-11-08,72,3,bab lighting sengaja jauhjauh deadline dibilang paham bab video tutorial saran asprak point lighting produk
2023-11-08,62,3,materi materi membantu proses lighting suka segi pemaparannya mudah dipahami suka kecepatan video nya mengulangnya
2023-11-08,76,3,bab 3 lighting alhamdulilah mudah bab 1 modelling bab 2 coloring alhamdulilah asprak
2023-11-08,89,3,materi bab 3 lighting mudah kesulitan materi bab lighting pengerjaan 4 model lighting simpel light sun area
2023-11-08,24,0,awalan cerita perjalanan imgv mari awali doa ikhtiar hasilnya bintang barokah
2023-11-08,96,4,bismillah semangat semangat semangat semangat semangat semangat semangat semangat semangat semangat
2023-11-08,31,2,bab coloring leptop merespon warna image harapkan situ serviskan leptop ganti ssd dl menguras duit blender coloring pinjem leptop keberlangsungan project alhamdulillah bab 2 coloring berjalan lancar asprak mbak hana semangat mengejar bintang sungkan teman pinjami leptopnya semoga kedepannya mengejar bintang leptop project berjalan lancar
2023-11-08,61,3,bab kesulitan bab bab bab bermain fokus lighting produk asistensi senang bab langsung menghadap lecturer bintang
2023-11-08,38,3,bab lighting bab termudah bagiku nangisnangis ngerjain menangis menangis
2023-11-08,60,4,belajar design teks aplikasi blender menyesuaikan bentuk bentuk lengkungan materi susah susah gampang
2023-11-08,56,3,suka materi lighting kesan hidup produk sukanya materi lemahnya menangkap informasi pelajari youtube pengalaman asistensinya nyaman menghubungi asprak asistensi perbaiki quiz dimana uji coba salah pilih sekian terimakasih
2023-11-08,70,3,bab enak membuatnya mudah menyenangkan kedepannya belajar hasilnya bagus menarik
2023-11-08,66,3,pengerjaan imgv bab lighting laptop ganti dibalik pengerjaan tugas imgv mengenal blender fungsinya semoga kuat tamat aamiin
2023-11-08,119,3,bab 3 lighting kerjakan mudah tuorial sediakan memahaminya asistensi berjalan mendemonstrasikan pekerjaan asisten praktikum lancar
2023-11-08,119,0,pengerjaan produk 3d memilih mengajukan judul produk memilih judul anatomi tulang rusuk bersyukur langsung ac diterima
2023-11-08,87,3,pengalaman aplikasi mgv terganggu input nilai terkadang kacau sesuai developer dimohon meng fix bug terimakasih
2023-11-08,37,4,seruusaling menyenggol teman teman sehat berkompetisi sehat menciptakan lingkungan kompetisi sehat
2023-11-08,27,4,menunggu kepastian asdos report banget sehatsehat ya asdos semoga fast respons tau kakak sibuk semangat kak menjalani hidup
2023-11-08,116,3,bab lighting menyenangkan lighting bermacammacam aspraknya banget temanteman membantu belajar alhamdulillah satelit bagus
2023-11-08,120,0,mempelajari materi kesulitan mengoperasikan aplikasi salah materi dewasa kehilangan motivasi semangat menyelesaikan tugas kehilangan orang terdekat sakit mengharuskan opname bingung tanggal kontrak terlewat percaya orang memiliki prosesnya masingmasing senang mempelajari suka deadline nya mepetmepet kesulitan tools blender masukan masukan apapun materi menyenangkan menangis mengerjakannya
2023-11-08,82,5,pembuatan animasi menyenangkan web nya rekap nilainya terlambat ac loh
2023-11-08,80,3,bab 3 mudah dipahami ketelitian memposisikan lighting bagianbagian objek
2023-11-08,77,4,pengalaman memahami materi labelling software blender menarik kali mempelajari materi barubaru video tutorial youtube
2023-11-08,54,2,bab 2 coloring sulit alhamdulillahnya asprak hati membantu mengarahkan warna pas
2023-11-08,54,3,bab lighting bingung mengatur penempatan cahayanya mencoba menata alhamdulillah ac asprak
2023-11-08,30,3,lighting lumayan gampang bab ya susah sih ya overal oke sih menangis dikit
2023-11-09,4,3,asisten praktikum banget ragu ilmu kasih masukan baiknya produk terimakasih
2023-11-09,69,4,bab labelling mudah dipahami youtube memahami bab labelling bantuan teman bab
2023-11-09,61,4,bab melaksanakan mudah bab bab mempelajari dasar blender ditahap kesulitan
2023-11-09,61,5,bab mempelajari proses pembuatan animating produk paham mengerti animating bab
2023-11-09,113,2,mudah modelling susahnya proses asistensi berjalan grogi terselesaikan slo respon mas overal syekali masnya bikin jantung copot dirosting dikit ngaruh
2023-11-09,104,2,pengalaman mempelajari materi susah kendala coloring lali ajari teman teman
2023-11-09,75,3,belajar imgv menyenangkan menyita tidurku ya pusing bab tuh cari asprak huhuhu
2023-11-09,68,3,masyallah mencari aspraknya pas teka teki diluar kepala capek untung ac huft semoga bab bab dilancarkan ya pls
2023-11-09,99,4,ya bab kali gaterlalu susah dibanding bab bab ya susahsusah gampang sih tutor membantu hehehe
2023-11-09,26,4,bab labelling kali mengerjakannya susahsusah gampang kali tutor youtube mudah dipraktekkan dipahami
2023-11-09,26,3,bab kali lighting susah susah gampang objek ditexturing gambar hasilnya berbeda objek dicoloring base color
2023-11-09,71,3,bab 3 ligthing kali pengerjaannya mudah cepat asistensi cepat mendemonstrasikan report bab 3 kali pengoperasian blendernya mudah paham membingungkan
2023-11-09,36,4,materinya lumayan mudah melewati materi susah kakak² asprak tolong bimbingan nya
2023-11-09,98,3,bab 3 engga sesusah sih cari aspraknya susah aspraknya uda habis kuotanya
2023-11-09,113,3,berjalan lancar mbak nya banget ramah dam memudahkan orang bab nya berat kayak modelling pokoknya berat modelling
2023-11-09,111,3,alhamdullillah ssedikit mudah lighting soalanya diajari kakak kakak hati terimakasih banayk kakak kakak heheh
2023-11-09,7,4,pengalaman asistensi seru sih kenal kating hati sombong suka menabung hehe sehat semoga tuhan mempermudah urusan
2023-11-09,9,5,pengalaman mempelajari materi menantang menarik mengulik hasil animating bagus menarik
2023-11-09,5,5,pengalaman bab animasi lumayan kesulitan paham animasi sulit menemukan konsep
2023-11-09,86,3,bab lighting prosesnya lumayan cepat asistensi asprak pengetahuan seputar lighting
2023-11-10,59,3,lighting kesulitan sulit coloring texturing 3d pengerjaan tenggat tentukan
2023-11-10,113,4,bab mudah dibanding bab tutor yutup disediakan mudah dipahami tahta tertinggi modelling menangis
2023-11-10,121,1,menyenangkan asprak nya masukan memudahkan belajar mengalami kesulitan dibantu
2023-11-10,121,2,membingungkan paham uv unwrapping blender texture langsung error patah patah
2023-11-10,15,5,aslinya gampang bang ngejar bintang mas assistant aga susah banya challange aga susah
2023-11-11,116,4,bab 4 mudah kesulitan bingung objek penunjuknya selebihnya dilewati berat teks mudah demonstrasinya menyenangkan temanteman membantu kesulitan membantu
2023-11-11,23,4,tahap labeling lumayan eazy pizy lemon squizy hehehehe dibanding modelling uangel alhamdulillah survive ya allah
2023-11-11,103,3,bab 3 kali mudah ya alhamdulillah proses asistensi berjalan lancar alhamdulillah
2023-11-11,33,4,aspraknya mbaknya teliti asik banget dikasi saransaran terima kasih deh semoga kedepannya aspraknya
2023-11-11,119,1,bab 1 modelling langkah pengerjaan produk 3d bab 1 belajar memahami tutorial tutorial youtube asistensi berjalan lancar revisi
2023-11-11,119,2,bab 2 coloring texturing bab mudah dibantu video tutorial asistensi berjalan lancar mendemonstrasikan pekerjaan asprak
2023-11-11,31,3,kating bab 3 lighting mudah lumayan mudah sih asprak enak pinjem leptop ngerjain lighting lancar jam mencoba langsung demons asprak report ku kerjakan besok harinya leptop temenku kirim asprak ac revisian semoga bab bab lancar semoga sehat setep sekian terima kasih
2023-11-12,120,1,materi modelling rumit memakan memahami namanama tools beserta fungsinya proses validasi berjalan lancar
2023-11-12,42,5,bab animaating modelling menantang babrendering sih tergantung spek laptop hehehe
2023-11-12,21,4,alhamdulilah lancar bahagia sentosa semoga render ngebut ngerjain bab amin
2023-11-12,117,4,semoga bab entar bab 6 habis asprak super duper mega juta duper amin 40x
2023-11-12,101,4,tahap alhamdulillah dikejar pemahaman pelajari berkreasi sekreatif menata mengedit bentuk ukuran warna tulisan
2023-11-12,28,4,materi mudah dipahami media pembelajaran membantu media mudah dipahami
2023-11-13,55,4,aman ya teman teman tau randeringsemangat teman teman mengejar imgvtulation
2023-11-13,79,6,bab rendering dilatih kesabaran proses rendering sisi senang pengalaman belajar menyenangkan
2023-11-13,88,5,animasi pusing banget susah banget step 3d tersusah sih ya ahirnya effort sih
2023-11-13,38,4,tahap berjalan mudah proses pengerjaan mencari asprak proses validasi semoga dipermudah
2023-11-13,35,4,alhamdulillah kesini babnya mudah bingung meletakkan dimana posisi menaruh teksnya
2023-11-13,80,4,bab labelling materi tutorial dapatkan mudah dipahami diterapkan produk selesaikan
2023-11-14,48,4,bab 4 labelling materinya mudah dipahami mudah mempraktikannya materi bab
2023-11-14,14,4,alhamdulillah mata kuliah mgv sok far tumbang tipes demam terimakasih asprak mempersulit
2023-11-14,76,4,bab 4 labelling alhamdulilah lumayan mudah sulit bab 1 modelling asprak nya sih
2023-11-14,73,4,materi bab 4 labelilling susah mudah mengaplikasikannya didalam produk suka materi bab labelling
2023-11-14,11,5,mempelajari materi animasi jujur lumayan menikmatinya terkendala device blue screen
2023-11-14,122,1,bab 1 modeling alhamdulillah terselesaikan kendala first time pakai blender bersyukur asprak banget ramah cantik
2023-11-14,30,4,labelling gampang ribet overal chil sih ngerjain labelling chil reportnya xixixixixixi
2023-11-14,17,4,seru sih bab katingnya mengajarkan adikadiknya asprak temui saran kritik membangun
2023-11-14,122,0,nya drama ditolak judulku alhamdulillah terima produkku gampang first time pakai blender sebisaku
2023-11-14,122,2,bab 2 texturing alhamdulillah lancar kendala cuman terlambat banget 11 ngerjain tugas bersyukur terlambat asprak cantik
2023-11-14,70,4,bab mudah bersemangat mengerjakannya kedepannya semangat belajar aspraknya
2023-11-14,66,4,mempelajari materi labeling faham 3d fitur fitur blender memperkokoh iman istighfar
2023-11-14,65,4,dapatkan labeling mengatur menyesuaikan objek 3 dimensi tools bab labeling
2023-11-14,72,4,bab menyerah laptop bermasalah kelimpungan memikirkan menyelesaikan tugas untungnya dibantu teman menemani bab didemontrasikan semoga besok aspraknya
2023-11-15,71,4,bab 4 kali bab dimengerti mengoperasikan blender bab masj mudah pengerjaannya cepat
2023-11-15,45,4,materi labeling pengerjaan kendala mencari asisten kendala instagram mencari asprak
2023-11-15,25,5,semangat menghadapi imgv samappi imgvdan semoga terbaik ppelajaran amin
2023-11-15,96,5,ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok
2023-11-15,51,3,pengalaman belajar materi pencahayaan blender bermanfaat materi disajikan lengkap mendalam memahami konsep pencahayaan blender
2023-11-15,123,0,keren suka mgv keren mgv sungguh mrnyenangkan suka melatih mbuat desain produk apstinya mengembangkan skil imgv kusuka
2023-11-15,122,3,lighting lumayan mudah mudah cari aspraknya 8 bersyukur asprak mbak adellia cantik imut banget
2023-11-15,123,2,suka apda coloring bingung yutorial diyoutube nya beda bikin bingung malas menantang seru produk 3d
2023-11-15,123,1,bab modelling sungguh menguras jam tidur deadline nya singkat membikin ketar ketir untung teman siaga membantu
2023-11-15,10,5,seru belajar blender belajar temanteman kakak tingkat membantu mgv aspraknya banget gaenak maybe cuman revisi sih salah hehehe sok far sok good banget 1010 keren belajar 3d moga laptop kuat hehehe
2023-11-15,9,6,pengalaman bab seru berpikir produk layak produk mencukupi syarat syarat anjurkan dosen menguras bab
2023-11-15,29,2,pegalaman bab coloring berkesan dimana berusaha menyesuaikan warna produk dimana mencoba memasukan warna cocok produk
2023-11-15,29,3,pengalaman didalam bab kesulitan mengatur power cahaya produk percobaan lakukan cahaya pas menampilkan detail produk
2023-11-15,29,4,pengalaman bab membongkar produk didalam produk kesulitan bab membongkar nama bab animasinya
2023-11-16,124,0,mengajukan judul mengalami kesusahan ditolak 3 kali dedlinenya tanggal 27 tanggal 30 judul ac sekian
2023-11-16,38,5,tahap animasi menantang terbiasa animasi software belajar aplikasi blender
2023-11-20,109,5,bab animating lumayan susah bab coloring lighting bab animating modelling susah tingkat kesulitannya
2023-11-16,124,1,bab 1 memiliki kesulitan modeling sulit bantuan kating disuruh tutor youtube youtube butuh bantuan langsung mencari bantuang kating alhamdulilah selesai tenggat
2023-11-16,125,0,pengajuan produk mengisi link gform berisi judul produk tanggal kontrak demonstrasi report nya membeli prc sesuai warna ditentukan offering nya alhamdulillah nya lancar ac
2023-11-16,125,1,asistensi modelling menghubungi kak thasya asprak bab 1 terkendali nya laptop pengerjaan bab 1 poin plus melebihi tanggal kontrak jujur sedih alhamdulillah allah jalan ide sewa laptop terdekat mengusulkan orang tua setuju semoga semester 2 laptop merepotkan teman latihan objek 3d mengerjakannya laptop teman alhamdulillah revisi nya materi lms tutor youtube sekian terimakasih
2023-11-16,125,2,asistensi bab 2 modelling memilih menghubungi kak syifa asprak bab 2 asistensi nya online gmeet revisi report nya perbaiki terimakasih kak syifa arahan pengertiannya bab 2 nilai plus laptop sewa surabaya kedepannya berusaha meminimalisir keterlambatan menghindari poin plus
2023-11-16,125,3,asistensi bab 3 lighting menghubungi kak risti asprak nya siang kwu turun hujan alhamdulillah nya berjalan lancar demonstrasi report nya terimakasih kak risti
2023-11-16,68,4,bismillah pokoknya semoga dilancarkan bab bab biar cepat selesai biar cepat healing
2023-11-16,68,5,bismillah bab semoga mudah semoga dimudahkan teman teman desember semoga pulang halangan
2023-11-16,2,5,pengalaman belajar materi ragu percaya menyelesaikan bab berusaha keras menyelesaikan bab harap bab kegiatan asistensi asprak bab
2023-11-16,98,4,bab 4 lumayan sesusah segampang untungnya asprak habis untung report ku cepat selesai hehe
2023-11-16,84,5,bab animasi ide menganimasikan produk terkendala laptop menganimasikan laptop
2023-11-16,90,4,pujituhan lancar mengerjakannya santai asistensi lancar semoga kedepanya lancar
2023-11-16,123,3,bab mudah mudah mudah banget dirasa bab mudah dipahami mudah sekian terimakasih
2023-11-16,22,5,belajar animasi 3d mengajarkan kesaaran belajar sungguh-sungguh berubah berusaha sesuai kemampuan terpenting
2023-11-16,111,4,alhamdullilah kemajuan sulit bantuan teman teman nya cepat membantu teman kesulitan
2023-11-16,64,2,pengalaman tugas memiliki kesan tersendiri dimana tugas kesulitan minimnya tutorial referensi aplikasikan tertantang menyelesaikan produk bab
2023-11-16,46,5,tama ucapkan terimakasih kakak2 kating membantu meluangkan asprak 5 bab sayang
2023-11-16,16,5,menganimasikan objeknya kendala keluhan apapun mengatur posisi kamera duh sabar
2023-11-17,116,5,suka mempelajari materi animating menarik objek berjalan mengatur kamera menyorot objek kali demonstrasi yeri pengalaman berharga
2023-11-17,19,5,animating mudah sulit tergantung konsep animating dibilang lumayan mudah memahami
2023-11-17,103,4,bab 4 bab terbilang mudah animasi berharap semoga semoga kuat laptopnya sehat sehat ya laptopku allah manusia manusia mgv
2023-11-17,86,4,proses asistensi bab labelling sulit step step rumit asprak membantu masukan
2023-11-17,41,6,animating susah sih bingung pas validasi diajari bimbing banget lecturer alhamdulillah
2023-11-18,3,5,bab animating sulit ketelitian tingkat sesuai keyframe mas assistant membantu
2023-11-18,113,5,materinya rumit bab pusing modelling kali buka blender hafal shortcut nya teliti pengaturan scene nya aman ya allah ya allah pas ngerjain semoga revisian amin
2023-11-18,102,5,pengalaman menyelesaikan proyek bab 5 menyenangkan asik judul produk lumayan mudah support kemampuan
2023-11-19,4,4,suka banget asisten praktek easy going nekoneko pelit ilmu kesini kayanya suka sistem
2023-11-19,119,4,bab 4 labelling mudah disediakan video tutorial lms asistensi berjalan lancar mendemonstrasikan produk
2023-11-19,11,6,membaca mempelajari materi render eve workbench cycle blender memiliki kendala device memadai render animasi
2023-11-20,23,5,bab 5 pusing ya wak menganimasikan objek adobe animate blender tampilannya berbeda bingung banget workspacenya beda animasiin pas tau letaknya animate hehehehehehe sekian terimagaji
